Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
VERSAILLES-RIVE-DROITE;87382861;DIM;2023-11-19;2023;L;L2;De 6h à 10h;384
ESBLY;87116327;SAM;2023-11-18;2023;P;P;De 6h à 10h;343
VERSAILLES-RIVE-DROITE;87382861;JOB;2023-11-14;2023;L;L2;De 10h à 16h;2248
ESBLY;87116327;DIM;2023-09-17;2023;P;P;Avant 6h;0
VERT-GALANT;87271437;DIM;2019-03-17;2019;B;B;Après 20h;29
ESSONNES-ROBINSON;87681601;DIM;2024-03-03;2024;D;D;De 10h à 16h;77
VERT-GALANT;87271437;DIM;2019-03-17;2019;B;B;De 10h à 16h;2216
ETAMPES;87545137;SAM;2017-04-22;2017;C;C;De 16h à 20h;462
VERT-GALANT;87271437;DIM;2019-03-17;2019;B;B;De 16h à 20h;1164
ETRECHY;87545145;SAM;2017-04-22;2017;C;C;De 6h à 10h;137
VERT-GALANT;87271437;JOB;2023-10-10;2023;B;B;De 10h à 16h;196
ETRECHY;87545145;JOB;2017-04-25;2017;C;C;Après 20h;19
VIARMES;87276568;SAM;2023-11-18;2023;H;H;Avant 6h;3
EVRY-COURCOURONNES;87681387;DIM;2024-03-03;2024;D;D;Après 20h;569
VIGNEUX-SUR-SEINE;87681304;DIM;2024-03-03;2024;D;D;Avant 6h;95
EVRY-COURCOURONNES;87681387;DIM;2024-03-03;2024;D;D;De 16h à 20h;1723
VIGNEUX-SUR-SEINE;87681304;DIM;2024-03-03;2024;D;D;De 10h à 16h;1920
EVRY-COURCOURONNES;87681387;DIM;2024-03-03;2024;D;D;De 6h à 10h;1016
VIGNEUX-SUR-SEINE;87681304;DIM;2024-03-03;2024;D;D;De 6h à 10h;715
EVRY-VAL-DE-SEINE;87681361;SAM;2024-02-03;2024;D;D;De 10h à 16h;343
VIGNEUX-SUR-SEINE;87681304;JOB;2024-05-03;2024;D;D;De 6h à 10h;5197
EVRY-VAL-DE-SEINE;87681361;SAM;2024-02-03;2024;D;D;De 6h à 10h;194
VILLABE;87681619;SAM;2024-02-03;2024;D;D;De 6h à 10h;31
FAREMOUTIERS-POMMEUSE;87116277;SAM;2023-11-18;2023;P;P;De 10h à 16h;100
VILLABE;87681619;DIM;2024-03-03;2024;D;D;De 16h à 20h;35
FAREMOUTIERS-POMMEUSE;87116277;JOB;2023-11-14;2023;P;P;De 16h à 20h;59
VILLABE;87681619;DIM;2024-03-03;2024;D;D;De 6h à 10h;38
FERRIERES-FONTENAY;87684241;SAM;2023-11-18;2023;R;R;Après 20h;13
VILLABE;87681619;JOB;2024-12-03;2024;D;D;De 16h à 20h;8
FERRIERES-FONTENAY;87684241;SAM;2023-11-18;2023;R;R;De 16h à 20h;32
VILLAINES;87272021;SAM;2023-11-18;2023;H;H;Après 20h;3
FERRIERES-FONTENAY;87684241;SAM;2023-11-18;2023;R;R;De 6h à 10h;28
VILLAINES;87272021;DIM;2023-11-19;2023;H;H;De 10h à 16h;16
FERRIERES-FONTENAY;87684241;DIM;2023-11-19;2023;R;R;Avant 6h;2
VILLAINES;87272021;JOB;2023-11-14;2023;H;H;Après 20h;2
FERRIERES-FONTENAY;87684241;JOB;2023-11-14;2023;R;R;De 10h à 16h;51
VILLAINES;87272021;JOB;2023-11-14;2023;H;H;De 6h à 10h;113
FONTAINEBLEAU-AVON;87682211;DIM;2023-11-19;2023;R;R;De 6h à 10h;331
VILLENEUVE-LE-ROI;87545277;SAM;2017-04-22;2017;C;C;De 10h à 16h;582
FONTAINEBLEAU-AVON;87682211;JOB;2023-11-14;2023;R;R;Après 20h;247
VILLENEUVE-LE-ROI;87545277;JOB;2017-04-25;2017;C;C;Après 20h;68
FONTAINEBLEAU-AVON;87682211;JOB;2023-11-14;2023;R;R;De 16h à 20h;1225
VILLENEUVE-LE-ROI;87545277;JOB;2017-04-25;2017;C;C;De 10h à 16h;558
FONTAINE-LE-PORT;87682427;DIM;2023-11-19;2023;R;R;De 16h à 20h;30
VILLENEUVE-LE-ROI;87545277;JOB;2017-04-25;2017;C;C;De 6h à 10h;1759
FONTENAY-LE-FLEURY;87393405;SAM;2023-11-18;2023;N;N;De 16h à 20h;292
VILLENEUVE-SAINT-GEORGES;87681825;SAM;2024-02-03;2024;D;D;Après 20h;2264
FONTENAY-LE-FLEURY;87393405;DIM;2023-11-19;2023;N;N;Après 20h;70
VILLENEUVE-SAINT-GEORGES;87681825;DIM;2024-03-03;2024;D;D;Avant 6h;197
FONTENAY-LE-FLEURY;87393405;DIM;2023-11-19;2023;N;N;De 10h à 16h;419
VILLENEUVE-TRIAGE;87681809;SAM;2024-02-03;2024;D;D;Avant 6h;49
FONTENAY-LE-FLEURY;87393405;DIM;2023-11-19;2023;N;N;De 16h à 20h;263
VILLENEUVE-TRIAGE;87681809;JOB;2024-05-03;2024;D;D;De 6h à 10h;854
FONTENAY-LE-FLEURY;87393405;DIM;2023-11-19;2023;N;N;De 6h à 10h;128
VILLENNES-SUR-SEINE;87386649;SAM;2021-04-12;2021;J;J5;Avant 6h;6
FONTENAY-LE-FLEURY;87393405;JOB;2023-11-14;2023;N;N;Avant 6h;60
VILLENNES-SUR-SEINE;87386649;DIM;2021-05-12;2021;J;J5;Avant 6h;3
FOURQUEUX-BEL-AIR;87733675;JOB;2023-10-19;2023;T13;T13;Après 20h;38
VILLEPARISIS-MITRY-LE-NEUF;87271510;SAM;2019-03-16;2019;B;B;De 10h à 16h;1962
FOURQUEUX-BEL-AIR;87733675;JOB;2023-10-19;2023;T13;T13;De 10h à 16h;306
VILLEPARISIS-MITRY-LE-NEUF;87271510;DIM;2019-03-24;2019;B;B;De 16h à 20h;60
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;SAM;2017-04-22;2017;C;C;Après 20h;195
VILLEPARISIS-MITRY-LE-NEUF;87271510;JOB;2023-05-10;2023;B;B;Après 20h;257
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;SAM;2023-11-18;2023;H;H;Avant 6h;77
VILLEPARISIS-MITRY-LE-NEUF;87271510;JOB;2023-05-10;2023;B;B;De 10h à 16h;1421
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;DIM;2023-11-19;2023;H;H;De 6h à 10h;320
VILLEPARISIS-MITRY-LE-NEUF;87271510;JOB;2023-10-10;2023;B;B;Avant 6h;12
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2017-04-25;2017;C;C;Après 20h;82
VILLEPARISIS-MITRY-LE-NEUF;87271510;JOB;2023-10-10;2023;B;B;De 10h à 16h;211
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2017-04-25;2017;C;C;Avant 6h;117
VILLEPINTE;87271452;DIM;2019-03-17;2019;B;B;Avant 6h;68
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2017-04-25;2017;C;C;De 6h à 10h;3974
VILLEPINTE;87271452;DIM;2019-03-17;2019;B;B;De 16h à 20h;623
FREINVILLE-SEVRAN;87113894;SAM;2021-11-09;2021;T4;T4;Avant 6h;15
VILLEPINTE;87271452;JOB;2023-05-10;2023;B;B;Avant 6h;222
FREINVILLE-SEVRAN;87113894;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;69
VILLEPINTE;87271452;JOB;2023-10-10;2023;B;B;De 16h à 20h;69
FREINVILLE-SEVRAN;87113894;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;261
VILLEPREUX-LES-CLAYES;87393413;SAM;2023-11-18;2023;N;N;De 10h à 16h;737
FREPILLON;87276659;SAM;2023-11-18;2023;H;H;De 16h à 20h;70
VILLEPREUX-LES-CLAYES;87393413;DIM;2023-11-19;2023;N;N;Après 20h;102
FREPILLON;87276659;DIM;2023-11-19;2023;H;H;De 16h à 20h;60
VILLEPREUX-LES-CLAYES;87393413;DIM;2023-11-19;2023;N;N;De 16h à 20h;353
GAGNY;87113514;SAM;2022-03-19;2022;E;E;De 16h à 20h;1108
VILLEPREUX-LES-CLAYES;87393413;DIM;2023-11-19;2023;N;N;De 6h à 10h;154
GAGNY;87113514;DIM;2022-03-20;2022;E;E;Après 20h;192
VILLETANEUSE-UNIVERSITE;87697318;DIM;2021-11-21;2021;T11;T11;Avant 6h;15
GAGNY;87113514;DIM;2022-03-20;2022;E;E;De 6h à 10h;628
VILLETANEUSE-UNIVERSITE;87697318;DIM;2021-11-21;2021;T11;T11;De 10h à 16h;421
GAGNY;87113514;JOB;2022-03-22;2022;E;E;Après 20h;243
VILLETANEUSE-UNIVERSITE;87697318;DIM;2021-11-21;2021;T11;T11;De 16h à 20h;316
GARANCIERES-LA-QUEUE;87393439;JOB;2023-11-14;2023;N;N;Après 20h;20
VILLETANEUSE-UNIVERSITE;87697318;JOB;2021-11-23;2021;T11;T11;Avant 6h;69
GARANCIERES-LA-QUEUE;87393439;JOB;2023-11-14;2023;N;N;Avant 6h;16
VILLETANEUSE-UNIVERSITE;87697318;JOB;2021-11-23;2021;T11;T11;De 16h à 20h;2754
GARANCIERES-LA-QUEUE;87393439;JOB;2023-11-14;2023;N;N;De 16h à 20h;83
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;SAM;2024-02-03;2024;D;D;Avant 6h;159
GARCHES-MARNES-LA-COQUETTE;87382259;SAM;2023-11-18;2023;L;L2;De 6h à 10h;224
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;SAM;2024-02-03;2024;D;D;De 10h à 16h;4566
GARCHES-MARNES-LA-COQUETTE;87382259;DIM;2023-11-19;2023;L;L2;Avant 6h;9
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;SAM;2024-02-03;2024;D;D;De 6h à 10h;2727
GARCHES-MARNES-LA-COQUETTE;87382259;JOB;2023-11-14;2023;L;L2;De 10h à 16h;798
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;JOB;2024-05-03;2024;D;D;De 6h à 10h;9760
GARCHES-MARNES-LA-COQUETTE;87382259;JOB;2023-11-14;2023;L;L2;De 6h à 10h;1362
VILLIERS-MONTBARBIN;87116749;DIM;2023-09-17;2023;P;P;Après 20h;19
GARGAN;87113860;JOB;2021-09-21;2021;T4;T4;Après 20h;435
VILLIERS-MONTBARBIN;87116749;DIM;2023-09-17;2023;P;P;De 16h à 20h;92
GARGES-SARCELLES;87276196;DIM;2024-03-03;2024;D;D;De 10h à 16h;13645
VILLIERS-MONTBARBIN;87116749;JOB;2023-09-19;2023;P;P;De 16h à 20h;27
GARGES-SARCELLES;87276196;DIM;2024-03-03;2024;D;D;De 6h à 10h;3438
VILLIERS-NEAUPHLE-PONTCHARTRAIN;87393884;DIM;2023-11-19;2023;N;N;De 10h à 16h;170
GENNEVILLIERS;87271205;SAM;2017-04-22;2017;C;C;Après 20h;227
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;SAM;2022-03-19;2022;E;E;Après 20h;624
GENNEVILLIERS;87271205;DIM;2017-04-23;2017;C;C;De 16h à 20h;443
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;SAM;2022-03-19;2022;E;E;De 10h à 16h;3186
GENNEVILLIERS;87271205;JOB;2017-04-25;2017;C;C;De 10h à 16h;673
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;DIM;2022-03-20;2022;E;E;De 10h à 16h;2884
GISORS;87381244;DIM;2023-11-19;2023;J;J6;De 10h à 16h;205
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;JOB;2022-03-22;2022;E;E;Après 20h;456
GISORS;87381244;JOB;2023-11-14;2023;J;J6;De 10h à 16h;66
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;JOB;2022-03-22;2022;E;E;Avant 6h;334
GOUSSAINVILLE;87276246;JOB;2024-05-03;2024;D;D;Après 20h;415
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;JOB;2022-03-22;2022;E;E;De 16h à 20h;2494
GRAND-BOURG;87681353;DIM;2024-03-03;2024;D;D;Avant 6h;5
VIROFLAY-RIVE-DROITE;87382887;SAM;2023-11-18;2023;L;L2;Après 20h;226
GRAND-BOURG;87681353;JOB;2024-12-03;2024;D;D;Avant 6h;32
VIROFLAY-RIVE-DROITE;87382887;DIM;2023-11-19;2023;L;L2;Après 20h;143
GRAVIGNY-BALIZY;87393645;SAM;2017-04-22;2017;C;C;Après 20h;31
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2017-04-22;2017;C;C;De 6h à 10h;386
GRAVIGNY-BALIZY;87393645;SAM;2017-04-22;2017;C;C;De 10h à 16h;168
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;Après 20h;314
GRAVIGNY-BALIZY;87393645;DIM;2017-04-23;2017;C;C;Après 20h;16
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;Avant 6h;13
GRAVIGNY-BALIZY;87393645;JOB;2017-04-25;2017;C;C;De 10h à 16h;183
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;De 16h à 20h;685
GRETZ-ARMAINVILLIERS;87116012;SAM;2022-03-19;2022;E;E;Avant 6h;50
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;De 6h à 10h;355
GRETZ-ARMAINVILLIERS;87116012;SAM;2022-03-19;2022;E;E;De 10h à 16h;312
VIROFLAY-RIVE-GAUCHE;87393215;DIM;2017-04-23;2017;C;C;De 10h à 16h;907
GRETZ-ARMAINVILLIERS;87116012;JOB;2022-03-22;2022;E;E;Après 20h;74
VIROFLAY-RIVE-GAUCHE;87393215;DIM;2023-11-19;2023;N;N;De 6h à 10h;160
GRIGNY-CENTRE;87681379;SAM;2024-02-03;2024;D;D;Après 20h;595
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2017-04-25;2017;C;C;De 16h à 20h;1310
GRIGNY-CENTRE;87681379;SAM;2024-02-03;2024;D;D;Avant 6h;231
VIRY-CHATILLON;87681312;JOB;2024-12-03;2024;D;D;De 10h à 16h;256
GRIGNY-CENTRE;87681379;JOB;2024-05-03;2024;D;D;Après 20h;425
VITRY-SUR-SEINE;87545293;DIM;2017-04-23;2017;C;C;De 10h à 16h;1484
GRIGNY-CENTRE;87681379;JOB;2024-05-03;2024;D;D;De 6h à 10h;4000
VITRY-SUR-SEINE;87545293;DIM;2017-04-23;2017;C;C;De 6h à 10h;539
GROSLAY;87276360;DIM;2023-11-19;2023;H;H;Après 20h;78
VITRY-SUR-SEINE;87545293;JOB;2017-04-25;2017;C;C;Après 20h;255
GROSLAY;87276360;JOB;2023-11-14;2023;H;H;De 10h à 16h;610
VITRY-SUR-SEINE;87545293;JOB;2017-04-25;2017;C;C;Avant 6h;165
GROS-NOYER-SAINT-PRIX;87276592;DIM;2023-11-19;2023;H;H;Avant 6h;18
VITRY-SUR-SEINE;87545293;JOB;2017-04-25;2017;C;C;De 16h à 20h;2045
GROS-NOYER-SAINT-PRIX;87276592;DIM;2023-11-19;2023;H;H;De 10h à 16h;511
VOSVES;87682500;DIM;2024-03-03;2024;D;D;De 16h à 20h;11
GROS-NOYER-SAINT-PRIX;87276592;DIM;2023-11-19;2023;H;H;De 6h à 10h;195
VULAINES-SUR-SEINE-SAMOREAU;87682443;SAM;2023-11-18;2023;R;R;Après 20h;10
GUERARD-LA-CELLE-SUR-MORIN;87116269;SAM;2023-11-18;2023;P;P;De 6h à 10h;12
VULAINES-SUR-SEINE-SAMOREAU;87682443;SAM;2023-11-18;2023;R;R;De 16h à 20h;25
HAUSSMANN-SAINT-LAZARE;87281899;SAM;2022-03-19;2022;E;E;Avant 6h;127
VULAINES-SUR-SEINE-SAMOREAU;87682443;DIM;2023-11-19;2023;R;R;De 6h à 10h;12
HAUSSMANN-SAINT-LAZARE;87281899;SAM;2022-03-19;2022;E;E;De 16h à 20h;11840
VULAINES-SUR-SEINE-SAMOREAU;87682443;JOB;2023-11-14;2023;R;R;De 10h à 16h;34
HAUSSMANN-SAINT-LAZARE;87281899;JOB;2022-03-22;2022;E;E;De 10h à 16h;10731
YERRES;87682112;SAM;2024-02-03;2024;D;D;Après 20h;264
HAUSSMANN-SAINT-LAZARE;87281899;JOB;2022-03-22;2022;E;E;De 16h à 20h;31072
YERRES;87682112;SAM;2024-02-03;2024;D;D;De 10h à 16h;1505
HERBLAY;87381889;SAM;2023-11-18;2023;J;J6;De 16h à 20h;770
YERRES;87682112;DIM;2024-03-03;2024;D;D;De 10h à 16h;926
HERBLAY;87381889;SAM;2023-11-18;2023;J;J6;De 6h à 10h;671
YERRES;87682112;JOB;2024-05-03;2024;D;D;De 6h à 10h;4345
HERBLAY;87381889;DIM;2023-11-19;2023;J;J6;De 6h à 10h;380
HERICY;87682435;SAM;2023-11-18;2023;R;R;Après 20h;4
HERICY;87682435;SAM;2023-11-18;2023;R;R;Avant 6h;3
HERICY;87682435;SAM;2023-11-18;2023;R;R;De 10h à 16h;36
HERICY;87682435;DIM;2023-11-19;2023;R;R;Avant 6h;1
HERICY;87682435;DIM;2023-11-19;2023;R;R;De 16h à 20h;25
HERICY;87682435;JOB;2023-11-14;2023;R;R;De 6h à 10h;72
HOUDAN;87393462;DIM;2023-11-19;2023;N;N;De 16h à 20h;460
HOUDAN;87393462;JOB;2023-11-14;2023;N;N;Avant 6h;53
HOUDAN;87393462;JOB;2023-11-14;2023;N;N;De 6h à 10h;984
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;Avant 6h;108
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;De 10h à 16h;4843
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;De 6h à 10h;2077
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2021-05-12;2021;J;J5;De 16h à 20h;465
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2022-11-20;2022;A;A;De 10h à 16h;3598
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2022-11-20;2022;A;A;De 16h à 20h;2091
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2023-11-19;2023;L;L3;De 16h à 20h;418
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2023-11-14;2023;L;L3;De 10h à 16h;238
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2023-11-14;2023;L;L3;De 6h à 10h;2218
IGNY;87393561;DIM;2017-04-23;2017;C;C;De 10h à 16h;103
IGNY;87393561;DIM;2017-04-23;2017;C;C;De 6h à 10h;24
IGNY;87393561;JOB;2017-04-25;2017;C;C;Après 20h;13
INVALIDES;87393033;JOB;2017-04-25;2017;C;C;Avant 6h;91
INVALIDES;87393033;JOB;2017-04-25;2017;C;C;De 10h à 16h;4635
INVALIDES;87393033;JOB;2017-04-25;2017;C;C;De 6h à 10h;3983
ISLES-ARMENTIERES-CONGIS;87116616;SAM;2023-09-16;2023;P;P;Après 20h;3
ISLES-ARMENTIERES-CONGIS;87116616;DIM;2023-09-17;2023;P;P;De 10h à 16h;52
ISLES-ARMENTIERES-CONGIS;87116616;DIM;2023-09-17;2023;P;P;De 16h à 20h;42
ISLES-ARMENTIERES-CONGIS;87116616;JOB;2023-09-19;2023;P;P;Avant 6h;2
ISSOU-PORCHEVILLE;87381574;JOB;2023-11-14;2023;J;J6;Avant 6h;14
ISSOU-PORCHEVILLE;87381574;JOB;2023-11-14;2023;J;J6;De 16h à 20h;104
ISSY;87393074;SAM;2017-04-22;2017;C;C;De 10h à 16h;1134
ISSY;87393074;JOB;2017-04-25;2017;C;C;De 16h à 20h;1292
ISSY;87393074;JOB;2017-04-25;2017;C;C;De 6h à 10h;2153
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;Avant 6h;6
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;De 10h à 16h;785
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;De 16h à 20h;499
ISSY-VAL-DE-SEINE;87393306;JOB;2017-04-25;2017;C;C;Après 20h;677
IVRY-SUR-SEINE;87545301;SAM;2017-04-22;2017;C;C;De 10h à 16h;1811
IVRY-SUR-SEINE;87545301;SAM;2017-04-22;2017;C;C;De 6h à 10h;444
IVRY-SUR-SEINE;87545301;JOB;2017-04-25;2017;C;C;Avant 6h;205
JAVEL;87393066;DIM;2017-04-23;2017;C;C;De 16h à 20h;663
JAVEL;87393066;JOB;2017-04-25;2017;C;C;De 16h à 20h;2982
JOUY-EN-JOSAS;87393512;DIM;2017-04-23;2017;C;C;De 16h à 20h;86
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;Après 20h;46
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;Avant 6h;4
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;De 16h à 20h;741
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;De 6h à 10h;466
JUVISY;87545244;SAM;2017-04-22;2017;C;C;Après 20h;1932
JUVISY;87545244;SAM;2024-02-03;2024;D;D;Avant 6h;146
JUVISY;87545244;SAM;2024-02-03;2024;D;D;De 10h à 16h;5969
JUVISY;87545244;DIM;2017-04-23;2017;C;C;Avant 6h;141
JUVISY;87545244;DIM;2017-04-23;2017;C;C;De 16h à 20h;3656
JUVISY;87545244;JOB;2017-04-25;2017;C;C;De 6h à 10h;21489
JUVISY;87545244;JOB;2024-05-03;2024;D;D;Avant 6h;622
JUVISY;87545244;JOB;2024-05-03;2024;D;D;De 6h à 10h;7891
JUVISY;87545244;JOB;2024-02-04;2024;D;D;De 16h à 20h;3863
JUZIERS;87381558;DIM;2023-11-19;2023;J;J6;Après 20h;15
LA-BARRE-ORMESSON;87271171;SAM;2023-11-18;2023;H;H;Après 20h;302
